node_id,class_name,parent_id
0,100,-1
1,17,0
2,0,1
3,74,0
4,75,3
5,74,0
6,75,5
7,85,0
8,86,7
9,52,8
10,12,9
11,13,10
12,0,9
13,53,9
14,0,13
15,12,8
16,14,15
17,65,7
18,12,17
19,14,18
20,52,17
21,55,20
22,12,21
23,13,22
24,13,21
25,87,0
26,89,25
27,85,25
28,86,27
29,52,28
30,12,29
31,13,30
32,0,29
33,53,29
34,0,33
35,12,28
36,14,35
37,65,27
38,12,37
39,14,38
40,52,37
41,55,40
42,12,41
43,13,42
44,13,41
45,91,25
46,12,45
47,13,46
48,17,0
49,52,48
50,12,49
51,13,50
52,53,49
53,0,52
54,53,49
55,6,54
56,0,55
57,13,55
58,53,49
59,0,58
60,53,49
61,0,60
62,53,49
63,12,62
64,13,63
65,53,49
66,9,65
67,0,66
68,6,66
69,0,68
70,13,68
71,53,49
72,0,71
73,53,49
74,0,73
75,53,49
76,52,75
77,12,76
78,13,77
79,53,49
80,0,79
81,53,49
82,0,81
83,53,49
84,0,83
85,53,49
86,0,85
87,53,49
88,0,87
89,53,49
90,6,89
91,0,90
92,13,90
93,53,49
94,6,93
95,0,94
96,13,94
