node_id,class_name,parent_id
289,100,-1
290,17,289
291,0,290
292,73,289
293,75,292
294,65,289
295,12,294
296,14,295
297,52,294
298,55,297
299,55,298
300,12,299
301,13,300
302,13,299
303,13,298
304,52,297
305,55,304
306,55,305
307,12,306
308,13,307
309,13,306
310,13,305
311,12,304
312,13,311
313,65,289
314,12,313
315,14,314
316,0,313
317,65,289
318,12,317
319,14,318
320,0,317
321,65,289
322,12,321
323,14,322
324,0,321
325,65,289
326,12,325
327,14,326
328,6,325
329,13,328
330,65,289
331,12,330
332,14,331
333,7,330
334,0,333
335,0,333
336,0,333
337,0,333
338,0,333
339,0,333
340,0,333
341,13,333
342,65,289
343,12,342
344,14,343
345,7,342
346,0,345
347,0,345
348,0,345
349,0,345
350,0,345
351,0,345
352,0,345
353,13,345
354,65,289
355,12,354
356,14,355
357,0,354
358,65,289
359,12,358
360,14,359
361,0,358
362,65,289
363,12,362
364,14,363
365,9,362
366,0,365
367,9,365
368,0,367
369,0,367
370,0,367
371,52,367
372,55,371
373,55,372
374,12,373
375,13,374
376,13,373
377,13,372
378,12,371
379,13,378
380,0,371
381,65,289
382,12,381
383,14,382
384,0,381
385,65,289
386,12,385
387,14,386
388,0,385
389,65,289
390,12,389
391,14,390
392,0,389
393,65,289
394,12,393
395,14,394
396,0,393
397,65,289
398,12,397
399,14,398
400,0,397
401,65,289
402,12,401
403,14,402
404,0,401
