node_id,class_name,parent_id,Generator
123710,100,-1,0
123711,17,123710,0
123712,0,123711,0
123713,74,123710,0
123714,75,123713,0
123715,74,123710,0
123716,75,123715,0
123717,74,123710,0
123718,75,123717,0
123719,75,123717,0
123720,95,123710,0
123721,12,123720,0
123722,13,123721,0
123723,17,123720,0
123724,0,123723,0
123725,87,123720,0
123726,89,123725,0
123727,90,123726,0
123728,90,123726,0
123729,90,123726,0
123730,17,123725,0
123731,52,123730,0
123732,55,123731,0
123733,52,123732,0
123734,12,123733,0
123735,13,123734,0
123736,13,123732,0
123737,12,123731,0
123738,13,123737,0
123739,53,123731,0
123740,12,123739,0
123741,13,123740,0
123742,17,123725,0
123743,52,123742,0
123744,55,123743,0
123745,12,123744,0
123746,13,123745,0
123747,13,123744,0
123748,65,123725,0
123749,55,123748,0
123750,12,123749,0
123751,13,123750,0
123752,14,123749,0
123753,52,123748,0
123754,12,123753,0
123755,13,123754,0
123756,53,123753,0
123757,0,123756,0
123758,53,123753,0
123759,0,123758,0
123760,53,123753,0
123761,0,123760,0
123762,65,123725,0
123763,55,123762,0
123764,12,123763,0
123765,13,123764,0
123766,14,123763,0
123767,52,123762,0
123768,55,123767,0
123769,12,123768,0
123770,13,123769,0
123771,13,123768,0
123772,87,123720,0
123773,89,123772,0
123774,90,123773,0
123775,17,123772,0
123776,0,123775,0
123777,65,123772,0
123778,12,123777,0
123779,14,123778,0
123780,56,123777,0
123781,55,123780,0
123782,12,123781,0
123783,13,123782,0
123784,13,123781,0
123785,57,123780,0
123786,0,123785,0
123787,13,123780,0
123788,76,123772,0
123789,38,123788,0
123790,40,123789,0
123791,19,123789,0
123792,22,123791,0
123793,12,123791,0
123794,13,123793,0
123795,38,123789,0
123796,39,123795,0
123797,12,123795,0
123798,13,123797,0
123799,41,123795,0
123800,56,123799,0
123801,55,123800,0
123802,12,123801,0
123803,13,123802,0
123804,13,123801,0
123805,57,123800,0
123806,0,123805,0
123807,13,123800,0
123808,50,123799,0
123809,7,123799,0
123810,0,123809,0
123811,0,123809,0
123812,13,123809,0
123813,91,123788,0
123814,17,123772,0
123815,52,123814,0
123816,55,123815,0
123817,12,123816,0
123818,13,123817,0
123819,13,123816,0
123820,0,123815,0
123821,65,123772,0
123822,56,123821,0
123823,55,123822,0
123824,12,123823,0
123825,13,123824,0
123826,13,123823,0
123827,57,123822,0
123828,0,123827,0
123829,14,123822,0
123830,0,123821,0
123831,87,123720,0
123832,89,123831,0
123833,90,123832,0
123834,17,123831,0
123835,0,123834,0
123836,65,123831,0
123837,12,123836,0
123838,14,123837,0
123839,56,123836,0
123840,55,123839,0
123841,12,123840,0
123842,13,123841,0
123843,13,123840,0
123844,57,123839,0
123845,0,123844,0
123846,13,123839,0
123847,65,123831,0
123848,12,123847,0
123849,14,123848,0
123850,52,123847,0
123851,12,123850,0
123852,13,123851,0
123853,76,123831,0
123854,41,123853,0
123855,12,123854,0
123856,13,123855,0
123857,50,123854,0
123858,7,123854,0
123859,0,123858,0
123860,0,123858,0
123861,0,123858,0
123862,13,123858,0
123863,65,123853,0
