node_id,class_name,parent_id
113,100,-1
114,73,113
115,75,114
116,75,114
117,74,113
118,75,117
119,87,113
120,89,119
121,90,120
122,91,119
123,24,122
124,24,123
125,0,124
126,25,124
127,52,124
128,55,127
129,12,128
130,13,129
131,13,128
132,0,127
133,0,127
134,25,123
135,0,123
136,87,113
137,89,136
138,90,137
139,76,136
140,55,139
141,12,140
142,13,141
143,13,140
144,91,139
145,12,144
146,13,145
147,91,139
148,55,147
149,12,148
150,13,149
151,13,148
152,87,113
153,89,152
154,90,153
155,90,153
156,17,152
157,0,156
158,65,152
159,12,158
160,14,159
161,52,158
162,12,161
163,13,162
164,55,161
165,12,164
166,13,165
167,13,164
168,77,152
169,12,168
170,14,169
171,12,168
172,13,171
173,17,168
174,52,173
175,55,174
176,12,175
177,13,176
178,13,175
179,52,174
180,55,179
181,55,180
182,12,181
183,13,182
184,13,181
185,13,180
186,12,179
187,13,186
188,17,168
189,52,188
190,55,189
191,12,190
192,13,191
193,13,190
194,52,189
195,55,194
196,12,195
197,13,196
198,13,195
199,0,194
200,52,152
201,12,200
202,13,201
203,87,113
204,89,203
205,90,204
206,90,204
207,17,203
208,0,207
209,65,203
210,12,209
211,14,210
212,52,209
213,12,212
214,13,213
215,55,212
216,12,215
217,13,216
218,13,215
219,77,203
220,12,219
221,14,220
222,12,219
223,13,222
224,17,219
225,52,224
226,55,225
227,12,226
228,13,227
229,13,226
230,52,225
231,55,230
232,55,231
233,12,232
234,13,233
235,13,232
236,13,231
237,52,230
238,12,237
239,13,238
240,12,237
241,13,240
242,17,219
243,52,242
244,55,243
245,12,244
246,13,245
247,13,244
248,52,243
249,55,248
250,12,249
251,13,250
252,13,249
253,0,248
254,52,203
255,12,254
256,13,255
257,87,113
258,89,257
259,90,258
260,90,258
261,17,257
262,0,261
263,72,257
264,52,257
265,12,264
266,13,265
