node_id,class_name,parent_id
15968,100,-1
15969,74,15968
15970,75,15969
15971,95,15968
15972,65,15971
15973,12,15972
15974,14,15973
15975,7,15972
15976,0,15975
15977,13,15975
15978,65,15971
15979,12,15978
15980,14,15979
15981,7,15978
15982,0,15981
15983,13,15981
15984,65,15971
15985,12,15984
15986,14,15985
15987,7,15984
15988,0,15987
15989,13,15987
15990,65,15971
15991,12,15990
15992,14,15991
15993,9,15990
15994,0,15993
15995,0,15993
15996,65,15971
15997,12,15996
15998,14,15997
15999,9,15996
16000,0,15999
16001,0,15999
16002,0,15999
16003,0,15999
16004,65,15971
16005,12,16004
16006,14,16005
16007,6,16004
16008,0,16007
16009,0,16007
16010,0,16007
16011,0,16007
16012,0,16007
16013,0,16007
16014,0,16007
16015,0,16007
16016,0,16007
16017,0,16007
16018,0,16007
16019,0,16007
16020,0,16007
16021,0,16007
16022,0,16007
16023,0,16007
16024,0,16007
16025,0,16007
16026,0,16007
16027,0,16007
16028,0,16007
16029,0,16007
16030,0,16007
16031,0,16007
16032,0,16007
16033,0,16007
16034,0,16007
16035,0,16007
16036,0,16007
16037,0,16007
16038,0,16007
16039,0,16007
16040,0,16007
16041,0,16007
16042,0,16007
16043,0,16007
16044,0,16007
16045,0,16007
16046,0,16007
16047,0,16007
16048,0,16007
16049,0,16007
16050,0,16007
16051,0,16007
16052,0,16007
16053,0,16007
16054,0,16007
16055,0,16007
16056,0,16007
16057,0,16007
16058,0,16007
16059,0,16007
16060,0,16007
16061,0,16007
16062,0,16007
16063,0,16007
16064,0,16007
16065,0,16007
16066,0,16007
16067,0,16007
16068,0,16007
16069,0,16007
16070,0,16007
16071,0,16007
16072,0,16007
16073,13,16007
16074,12,15971
16075,13,16074
